"Churn","MonthlyCharge","Tenure","z_MonthlyCharge","z_Tenure"
"Yes",184.9634,18.2156,0.287324051713644,-0.616819175511421
"Yes",172.4885,14.80885,-0.00317434527560217,-0.745652588182267
"Yes",230.1051,16.81532,1.33852217653784,-0.669773707277689
"No",104.9629,6.204958,-1.5756180967876,-1.07102685063516
"Yes",277.6513,11.71454,2.44571300635853,-0.862670425464583
"No",160.0013,25.17478,-0.29395916783002,-0.35364315473188
"No",149.9776,8.082833,-0.527377374140379,-1.00001105997859
"No",117.4858,2.104985,-1.28400194149524,-1.22607594829373
"Yes",232.624,3.465896,1.39717887215674,-1.1746102380211
"No",214.9663,13.63369,0.98599052238905,-0.790093733917725
"No",127.4421,11.75027,-1.0521532541355,-0.861319220405588
"No",172.4624,8.333131,-0.00378212635291862,-0.990545514950431
"No",172.4579,9.061231,-0.00388691619383548,-0.963010882891829
"No",149.9598,8.954573,-0.527791876177782,-0.967044379370481
"No",117.4872,2.499923,-1.2839693402114,-1.21114053761393
"No",184.9853,8.084289,0.287834028939438,-0.999955998277895
"Yes",200.1652,12.47887,0.641322763635271,-0.833765679795922
"Yes",149.9447,17.08264,-0.528143504310636,-0.659664439537123
"No",152.5104,9.832835,-0.468396994346203,-0.933831055622298
"Yes",172.4705,5.66162,-0.00359350463926894,-1.09157431927059
"No",127.4421,11.07943,-1.0521532541355,-0.886688445196404
"Yes",107.4958,11.87278,-1.51663538833029,-0.856686247224021
"No",137.4684,6.765777,-0.818674502583722,-1.04981830123745
"Yes",232.6378,5.173292,1.39750022766889,-1.11004146911802
"Yes",242.6143,4.252913,1.62981930498119,-1.14484753575648
"Yes",197.6288,5.003409,0.582258551968362,-1.11646595187865
"No",210.127,15.2109,0.873299527467243,-0.730448222272144
"No",149.9378,19.87069,-0.528304182066708,-0.554228467952195
"Yes",127.4958,13.17391,-1.05090276203389,-0.807481281133636
"Yes",235.1591,1.375567,1.45621281120294,-1.25366042329294
"No",92.45514,16.64818,-1.86688169248185,-0.67609445772718
"No",149.9378,4.564096,-0.528304182066708,-1.13307949646532
"No",117.4686,7.117565,-1.28440247155385,-1.03651469851443
"No",194.9882,17.13556,0.520767873318449,-0.657663158492567
"Yes",162.447,3.708394,-0.237007053623365,-1.16543966638953
"No",117.4835,30.7698,-1.28405550074726,-0.142055711989782
"No",124.9781,1.900671,-1.10953151369522,-1.23380251169769
"Yes",162.4538,2.180679,-0.236848704530424,-1.22321342056534
"Yes",245.147,26.74209,1.68879735611223,-0.294372032397354
"No",134.9509,3.990716,-0.877298596918781,-1.15476306648285
"No",195.0062,6.840972,0.521187032682116,-1.04697464424302
"No",159.9805,12.63822,-0.294443529761368,-0.827739524571999
"No",182.4676,13.14986,0.229205277278116,-0.808390782439788
"No",149.9778,3.089663,-0.527372716814115,-1.18883827980561
"No",144.9607,7.94384,-0.644204074783698,-1.00526737245452
"Yes",182.4433,10.37052,0.228639412137166,-0.913497367065191
"No",129.9621,10.39421,-0.993470943222154,-0.912601479915804
"Yes",169.9378,1.198203,-0.0625715557703125,-1.26036781579457
"Yes",210.127,1.366478,0.873299527467243,-1.25400414293417
"Yes",207.4754,8.492902,0.811552695872866,-0.984503438726513
"No",127.4738,5.26283,-1.05141506792282,-1.10665540142778
"Yes",174.9882,2.734669,0.0550352470220533,-1.20226312415805
"Yes",127.4421,1.703799,-1.0521532541355,-1.24124764022762
"No",102.4746,5.229738,-1.63356222148826,-1.10790684497136
"Yes",255.1555,1.4946,1.9218616056266,-1.24915894017546
"Yes",235.1372,6.403857,1.45570283397715,-1.06350506683922
"No",152.4579,10.91296,-0.469619542490231,-0.89298385818747
"Yes",270.1604,16.16886,2.27127517984234,-0.69422095111865
"No",127.475,6.542299,-1.05138712396524,-1.05826959158657
"Yes",164.967,5.596602,-0.178324742710019,-1.09403311161668
"Yes",194.9581,6.002744,0.520066945715873,-1.07867399812465
"No",114.9976,3.180149,-1.34194373753277,-1.18541636150255
"Yes",159.9794,6.981941,-0.294469145055814,-1.04164360517329
"Yes",265.147,9.487121,2.15452998240863,-0.946904957267
"No",172.4555,5.111421,-0.00394280410899092,-1.11238125104371
"Yes",194.9768,12.69435,0.52050240572146,-0.825616850629616
"No",139.9792,6.137692,-0.760206428678473,-1.07357065582683
"Yes",197.6288,15.91251,0.582258551968362,-0.703915365248883
"No",127.4738,3.99954,-1.05141506792282,-1.15442936837368
"No",204.961,8.133191,0.753000790094884,-0.998106666349685
"Yes",220.1323,1.135161,1.10628925976141,-1.26275188154686
"Yes",222.6792,1.835282,1.16559798105712,-1.23627533418866
"No",172.4579,14.76538,-0.00388691619383548,-0.747296497611724
"No",195.0062,14.95975,0.521187032682116,-0.739945987471317
"Yes",182.447,5.850283,0.228725572673031,-1.08443963133202
"No",139.965,17.20502,-0.760537098843143,-0.655036382578832
"No",169.9378,20.14176,-0.0625715557703125,-0.543977386078654
"Yes",164.9647,14.80365,-0.178378301962043,-0.745849237113327
"Yes",235.1591,9.38329,1.45621281120294,-0.950831544797939
"Yes",242.6143,3.290431,1.62981930498119,-1.18124581584579
"No",192.4885,14.59541,0.462558281020793,-0.753724270460235
"Yes",172.4705,8.882682,-0.00359350463926894,-0.969763088659486
"No",159.9942,5.59356,-0.294124502912355,-1.09414815124135
"Yes",179.9794,19.57075,0.171263481240582,-0.56557132956414
"No",127.4887,16.68618,-1.05106809711623,-0.674657407846358
"Yes",129.9598,7.749595,-0.993524502474178,-1.01261315545716
"Yes",172.4567,12.26499,-0.00391486015141287,-0.841854001598826
"Yes",255.1417,1.854011,1.92154025011446,-1.23556705768293
"Yes",225.1457,11.36938,1.22303445719513,-0.875723376434706
"No",157.4836,15.07508,-0.352587919491341,-0.73558454108302
"Yes",127.4887,5.706255,-1.05106809711623,-1.08988635291716
"Yes",237.6549,14.10183,1.51433158563847,-0.772390035728034
"Yes",179.9476,20.5514,0.17052296636477,-0.528485988363387
"Yes",164.9647,7.948145,-0.178378301962043,-1.00510456982986
"Yes",139.9349,4.336113,-0.761238026445719,-1.14170115285952
"No",162.497,5.23657,-0.235842722057623,-1.10764847852963
"Yes",139.965,1.76478,-0.760537098843143,-1.23894151552281
"No",127.4601,16.56317,-1.05173409477183,-0.679309289578989
"No",152.4579,5.9717,-0.469619542490231,-1.07984799224308
"No",140.0013,17.84058,-0.759691794126415,-0.631001345151054
"No",137.4684,18.8572,-0.818674502583722,-0.592555722786796
"Yes",192.4705,14.80349,0.462139121657127,-0.745855287849668
"Yes",132.466,16.04377,-0.935163547072976,-0.698951492423705
"Yes",147.4738,4.847411,-0.585682441626424,-1.12236534417624
"Yes",210.1051,16.87028,0.872789550241448,-0.667695279344794
"No",152.5104,12.00909,-0.468396994346203,-0.851531398033102
"No",162.4827,5.585004,-0.236175720885426,-1.09447171436715
"No",147.4601,8.386909,-0.586001468475437,-0.98851178683225
"No",172.4705,9.303687,-0.00359350463926894,-0.953841899578547
"No",112.4551,2.362663,-1.4011499976507,-1.21633131305187
"Yes",255.1336,18.529,1.92135162840081,-0.604967295704848
"Yes",137.4392,3.680185,-0.819354472218115,-1.16650644902342
"No",147.4421,16.82081,-0.586420627839104,-0.669566091387012
"Yes",149.9378,3.148665,-0.528304182066708,-1.18660699514592
"Yes",242.6573,1.740144,1.63082063012772,-1.23987317765081
"Yes",199.9902,6.905862,0.637247603155177,-1.044520692486
"Yes",139.9861,10.45497,-0.7600457509224,-0.910303712790573
"Yes",230.1051,7.437784,1.33852217653784,-1.02440494388845
"No",139.9568,1.280324,-0.760728049219925,-1.25726223755081
"No",137.4686,3.765838,-0.818669845257459,-1.16326730077495
"No",182.447,7.35817,0.228725572673031,-1.02741571465718
"No",142.5007,16.38978,-0.701489187818155,-0.685866396916773
"Yes",202.6362,11.59627,0.69886402961419,-0.867143054133132
"Yes",149.9447,12.173,-0.528143504310636,-0.84533279682348
"No",92.5018,9.063713,-1.8657951382647,-0.96291702084435
"Yes",182.4762,18.25291,0.229405542307424,-0.615408219431066
"No",172.4705,16.75789,-0.00359350463926894,-0.671945543452837
"No",137.4836,23.9038,-0.818320545787737,-0.401707935193138
"No",124.9781,17.45182,-1.10953151369522,-0.645703121773911
"No",142.5007,15.81095,-0.701489187818155,-0.707756070140892
"Yes",164.9889,1.200106,-0.177814765484224,-1.26029584984922
"Yes",194.9768,1.99818,0.52050240572146,-1.23011500388639
"Yes",182.49,2.82818,0.229726897819568,-1.19872680912106
"No",139.9678,2.237975,-0.760471896275461,-1.22104665188187
"No",132.466,23.86996,-0.935163547072976,-0.402987665929113
"No",149.9483,8.756923,-0.528059672437903,-0.974518929605864
"No",194.9663,5.874949,0.520257896092654,-1.08350683469096
"No",120.0035,5.449246,-1.22537318983392,-1.09960568851769
"No",79.97886,15.51392,-2.15741222502231,-0.718988883985648
"No",117.472,4.431604,-1.28432329700738,-1.13808995996032
"Yes",174.9882,21.09953,0.0550352470220533,-0.507757300174565
"Yes",184.9797,17.55759,0.287703623804075,-0.641703206881948
"Yes",147.4421,15.2198,-0.586420627839104,-0.730111650063214
"Yes",192.4705,13.50244,0.462139121657127,-0.795057228571882
"Yes",255.1336,10.22422,1.92135162840081,-0.919030009106357
"Yes",265.1283,2.945436,2.15409452240304,-1.19429252699407
"No",207.6094,14.60084,0.814673104469052,-0.753518923595686
"Yes",232.6228,6.512117,1.39715092819917,-1.05941098736296
"Yes",197.4945,16.15139,0.579131157382781,-0.694881615892807
"Yes",232.6415,3.660516,1.39758638820475,-1.16725027360516
"No",204.9634,16.57284,0.753056678010039,-0.678943598201421
"Yes",267.6647,11.38275,2.21315873406995,-0.87521776177927
"Yes",169.9447,8.27839,-0.0624108780142402,-0.99261566093796
"Yes",242.6143,9.151288,1.62981930498119,-0.959605188125586
"Yes",149.9447,8.612474,-0.528143504310636,-0.979981572190994
"No",149.9915,3.122125,-0.527053689965102,-1.18761066103637
"Yes",172.4579,9.30555,-0.00388691619383548,-0.953771446317285
"Yes",139.983,6.30655,-0.760117939479476,-1.06718493559588
"Yes",152.4441,12.24637,-0.469940898002376,-0.842558156040429
"Yes",267.6647,14.63647,2.21315873406995,-0.752171500246904
"Yes",130.0064,1.059865,-0.992439345454907,-1.2655993580686
"Yes",172.4885,13.47613,-0.00317434527560217,-0.796052196528841
"Yes",202.6362,5.000016,0.69886402961419,-1.11659426530616
"Yes",149.9928,3.890319,-0.527023417344394,-1.15855979008509
"No",124.9935,14.7867,-1.10917289957297,-0.746490236994378
"Yes",162.4689,18.7404,-0.23649707639757,-0.596972760315219
"No",147.5031,8.479465,-0.5850001433289,-0.985011587127792
"Yes",172.4733,2.108436,-0.00352830207158726,-1.22594544147429
"No",137.4872,14.06379,-0.818236713915004,-0.773828598292942
"Yes",192.4404,11.55831,0.461438194054551,-0.86857859132987
"Yes",159.9805,2.185047,-0.294443529761368,-1.22304823546325
"No",124.9781,12.57563,-1.10953151369522,-0.830106496994123
"Yes",190.1599,6.79324,0.408333031341104,-1.04877973016174
"No",157.4698,8.0239,-0.352909275003486,-1.00223973525824
"Yes",207.6386,3.600682,0.815353074103445,-1.16951302209382
"No",159.9794,11.40421,-0.294469145055814,-0.874406206767626
"Yes",169.9671,12.86853,-0.0618892574727888,-0.819029867781151
"Yes",182.49,9.952476,0.229726897819568,-0.929306579706732
"Yes",137.4836,14.40435,-0.818320545787737,-0.760949605992602
"No",137.4836,2.984004,-0.818320545787737,-1.19283399699924
"No",137.4872,22.24529,-0.818236713915004,-0.464427977241638
"No",137.4686,6.140643,-0.818669845257459,-1.07345905755845
"No",95.01949,14.72164,-1.80716661946969,-0.748950617658755
"Yes",252.6378,9.448434,1.86323285396528,-0.948367987496983
"No",182.4608,21.25517,0.229046928185176,-0.501871446399533
"Yes",219.9902,7.467093,1.10298022945157,-1.02329656244222
"No",107.482,5.669803,-1.51695674384243,-1.09126486192389
"No",217.4725,16.42222,1.04435147779025,-0.684639610123776
"Yes",92.45514,2.457741,-1.86688169248185,-1.21273573861585
"Yes",164.9647,5.006746,-0.178378301962043,-1.11633975620885
"Yes",199.9902,17.53363,0.637247603155177,-0.642609304648909
"No",127.4958,21.06329,-1.05090276203389,-0.509127791955644
"No",194.9699,3.109148,0.520341727965387,-1.18810141357067
"No",174.9581,10.16511,0.0543343194194771,-0.921265378013079
"No",127.4601,2.598272,-1.05173409477183,-1.20742126343685
"Yes",219.9902,4.847252,1.10298022945157,-1.12237135709548
"No",194.9663,1.200249,0.520257896092654,-1.26029044200362
"No",147.4893,4.273105,-0.585321498841045,-1.14408393283034
"Yes",222.6143,10.3362,1.16408667868479,-0.914795250010186
"Yes",184.9797,12.24574,0.287703623804075,-0.842581980814769
"No",125.0073,25.11299,-1.10885154406082,-0.355979873472301
"No",169.9378,4.899911,-0.0625715557703125,-1.12037994631458
"No",127.4601,11.16749,-1.05173409477183,-0.883358271183108
"Yes",162.4608,1.450219,-0.23668569811122,-1.25083730098496
"No",124.9607,6.039499,-1.10993670108009,-1.07728403053598
"No",137.4836,1.602966,-0.818320545787737,-1.24506085208638
"Yes",182.4676,2.117403,0.229205277278116,-1.22560633551952
"Yes",265.1283,2.080255,2.15409452240304,-1.22701116522933
"No",162.4818,10.24306,-0.236196678853609,-0.918317534902286
"Yes",164.9853,5.944147,-0.177898597356958,-1.08088996685798
"Yes",255.1198,13.46637,1.92103027288867,-0.7964212914456
"No",117.4686,1.799293,-1.28440247155385,-1.23763633387711
"No",114.9658,14.26274,-1.34268425240859,-0.766304885824794
"No",159.9512,1.571176,-0.295125828058892,-1.24626305776299
"No",162.4526,8.74736,-0.236876648488002,-0.974880574553504
"Yes",275.1336,13.98482,2.38708425469721,-0.776815014847904
"Yes",232.6378,18.24928,1.39750022766889,-0.615545495511787
"Yes",252.6378,7.72199,1.86323285396528,-1.01365709656137
"Yes",212.6415,2.266934,0.931853761908357,-1.21995150642138
"Yes",187.656,7.5636,0.350025635191927,-1.01964694736725
"Yes",232.6707,21.13934,1.39826635783915,-0.506251801338892
"No",202.4433,15.77942,0.694372038433562,-0.708948443370953
"No",115.0021,11.31382,-1.34183894769186,-0.877824494628877
"No",159.965,15.6265,-0.294804472546747,-0.7147314346282
"No",117.4858,2.563452,-1.28400194149524,-1.20873805493291
"No",174.9919,4.731989,0.0551214075579177,-1.12673026973793
"Yes",200.1323,11.91973,0.640556633465013,-0.854910734279162
"No",127.475,16.01922,-1.05138712396524,-0.699879902280921
"Yes",162.4676,11.15074,-0.236527349018279,-0.883991707643734
"Yes",129.9621,6.446693,-0.993470943222154,-1.06188513345251
"Yes",267.6427,20.74516,2.21264642818102,-0.521158546655277
"Yes",210.127,1.365304,0.873299527467243,-1.25404854021206
"No",152.4624,16.17631,-0.469514752649314,-0.693939213707805
"No",182.49,8.33073,0.229726897819568,-0.990636313812638
"Yes",124.9607,2.290777,-1.10993670108009,-1.21904983325537
"Yes",187.6094,9.27204,0.348940478172656,-0.955038697409557
"Yes",242.6106,3.213888,1.62973314444532,-1.18414045029389
"No",184.9634,2.159586,0.287324051713644,-1.2240110967005
"No",147.4738,8.220002,-0.585682441626424,-0.994823725896946
"Yes",245.147,9.389883,1.68879735611223,-0.950582216643616
"No",255.1417,8.718999,1.92154025011446,-0.975953105386925
"No",149.9845,9.372647,-0.527216696384306,-0.951234032215875
"Yes",222.6143,5.43842,1.16408667868479,-1.10001509646532
"Yes",120.0049,3.876369,-1.22534058855008,-1.15908733865976
"No",159.9794,7.802142,-0.294469145055814,-1.0106259801917
"No",127.4958,10.44121,-1.05090276203389,-0.910824076115839
"Yes",197.4725,7.930205,0.578618851493856,-1.00578300864202
"No",137.4392,5.664193,-0.819354472218115,-1.09147701586682
"Yes",204.9797,1.597599,0.753436250100471,-1.24526381647349
"No",157.4836,10.96818,-0.352587919491341,-0.890895597808022
"No",162.5007,3.83138,-0.235756561521759,-1.16078869226734
"No",204.961,1.113741,0.753000790094884,-1.26356192387442
"No",174.9919,10.49454,0.0551214075579177,-0.908807290059411
"No",159.9349,1.567389,-0.295505400149324,-1.24640627112875
"No",142.5156,7.494128,-0.701142217011564,-1.02227417708621
"No",147.4738,1.201284,-0.585682441626424,-1.26025130130292
"Yes",187.6094,11.63547,0.348940478172656,-0.865660623729757
"Yes",222.65,5.929212,1.16491801142273,-1.08145476527825
"No",139.965,28.57082,-0.760537098843143,-0.225214763224812
"Yes",157.4698,8.640886,-0.352909275003486,-0.978907112685364
"No",214.9525,6.465898,0.985669166876905,-1.06115885600617
"Yes",207.6094,1.524132,0.814673104469052,-1.24804212551545
"Yes",187.4974,2.327566,0.346332375465397,-1.21765857988522
"No",129.9621,1.190018,-0.993470943222154,-1.26067734877548
"No",147.4713,2.71724,-0.585740658204711,-1.20292223843102
"No",159.9512,1.356734,-0.295125828058892,-1.25437263277729
"No",104.9629,8.322733,-1.5756180967876,-0.990938737178347
"Yes",167.4564,9.961602,-0.120355002714906,-0.928961460832722
"No",140.0342,16.41429,-0.758925663956158,-0.684939499743643
"No",157.4836,14.56261,-0.352587919491341,-0.754964671409997
"Yes",137.4616,4.189207,-0.818832851676663,-1.14725671206458
"Yes",252.624,4.95874,1.86291149845314,-1.11815520401355
"No",129.9598,2.138986,-0.993524502474178,-1.22479012900431
"No",120.0035,14.65682,-1.22537318983392,-0.751401922218621
"Yes",182.447,7.891654,0.228725572673031,-1.00724089574611
"No",137.4698,18.16755,-0.818641901299882,-0.618636287268619
"Yes",139.965,8.997315,-0.760537098843143,-0.965428000791372
"Yes",194.9663,20.0119,0.520257896092654,-0.548888314960854
"Yes",210.1518,1.822794,0.87387703592385,-1.23674759416002
"No",104.9643,15.45104,-1.57558549550376,-0.721366823367388
"Yes",275.1198,5.179771,2.38676289918506,-1.10979645211334
"Yes",149.9776,7.439729,-0.527377374140379,-1.02433138962482
"Yes",147.4421,1.1426,-0.586420627839104,-1.26247056012413
"No",117.4392,15.65432,-1.28508709851451,-0.71367936284703
"Yes",104.9643,9.060745,-1.57558549550376,-0.963029262003463
"No",255.1417,5.8078,1.92154025011446,-1.08604621528168
"Yes",255.1336,5.624237,1.92135162840081,-1.0929880359994
"No",120.0049,14.08217,-1.22534058855008,-0.77313351995585
"Yes",159.9942,3.239188,-0.294124502912355,-1.18318367761008
"No",127.4958,8.741017,-1.05090276203389,-0.975120448432295
"No",127.4586,7.831837,-1.05176902471881,-1.00950300134404
"Yes",114.9658,6.612935,-1.34268425240859,-1.05559834276073
"Yes",220.1149,3.944467,1.10588407237653,-1.15651206963912
"No",164.9853,7.158287,-0.177898597356958,-1.03497471048162
"No",142.4713,9.204657,-0.70217381477881,-0.957586927202175
"No",192.4705,15.56801,0.462139121657127,-0.716943356931603
"No",149.9621,1.776605,-0.527738316925758,-1.23849432829016
"No",172.4848,23.08359,-0.00326050581146655,-0.43272590052865
"Yes",207.4974,7.732188,0.812065001761792,-1.01327143775388
"No",162.5299,21.45305,-0.235076591887366,-0.49438819823066
"No",79.97886,5.099943,-2.15741222502231,-1.11281531574193
"Yes",162.5005,1.450971,-0.235761218848022,-1.25080886252416
"No",129.9621,5.318865,-0.993470943222154,-1.1045363201101
"No",204.9634,27.44938,0.753056678010039,-0.267624374234013
"No",162.447,11.31749,-0.237007053623365,-0.877685705864072
"No",127.4783,2.942683,-1.0513102780819,-1.19439663747622
"No",159.9794,11.21716,-0.294469145055814,-0.881479895720464
"No",137.4872,13.9749,-0.818236713915004,-0.777190160501003
"No",147.4601,9.068923,-0.586001468475437,-0.962719993742269
"No",124.9781,2.293413,-1.10953151369522,-1.21895014737416
"No",162.497,10.6052,-0.235842722057623,-0.904622449538047
"No",177.4945,4.740006,0.113398531086386,-1.12642709003018
"No",169.9447,9.298353,-0.0624108780142402,-0.954043616001292
"No",92.45514,1.773271,-1.86688169248185,-1.23862041050866
"No",154.9755,9.396957,-0.41099311949204,-0.95031469846317
"No",125.0073,10.8378,-1.10885154406082,-0.895826191583329
"No",137.4698,5.27717,-0.818641901299882,-1.10611310418328
"Yes",214.9663,2.840185,0.98599052238905,-1.19827281481003
"Yes",182.4833,14.60884,0.229570877389759,-0.75321638677867
"No",220.1323,6.391286,1.10628925976141,-1.06398046563006
"No",139.9568,4.415788,-0.760728049219925,-1.13868807524756
"No",149.989,1.216309,-0.527111906543389,-1.25968309934346
"No",137.4686,9.534696,-0.818669845257459,-0.945105808633312
"Yes",175.1331,13.57249,0.0584094798995708,-0.792408140567892
"Yes",212.6415,7.280799,0.931853761908357,-1.03034166166585
"No",159.965,17.39814,-0.294804472546747,-0.647733143816084
"Yes",152.4579,12.38916,-0.469619542490231,-0.837158252027727
"Yes",147.4783,7.934658,-0.585577651785508,-1.00561460908625
"No",157.4836,23.75492,-0.352587919491341,-0.407338145357792
"No",114.9658,28.31146,-1.34268425240859,-0.235023006832447
"No",159.9794,10.55165,-0.294469145055814,-0.906647555356943
"Yes",169.9928,2.353582,-0.0612907910479979,-1.21667473015629
"No",127.5112,7.863565,-1.05054414791165,-1.00830314032776
"No",117.5152,5.115763,-1.28331731453458,-1.11221704918628
"No",149.9598,2.277916,-0.527791876177782,-1.21953619900582
"No",112.4844,11.30129,-1.40046769935318,-0.878298342918527
"No",129.9926,33.6803,-0.992760700967052,-0.0319890362494141
"No",117.4686,16.66607,-1.28440247155385,-0.67541790977013
"Yes",127.4783,3.235443,-1.0513102780819,-1.18332530265755
"No",162.4653,4.560311,-0.236580908270303,-1.13322263419688
"No",182.4608,20.5032,0.229046928185176,-0.530308772685904
"No",137.4872,9.47414,-0.818236713915004,-0.947395861069709
"Yes",152.4742,3.992629,-0.4692399703998,-1.15469072236648
"Yes",142.5007,9.19773,-0.701489187818155,-0.957848886268608
"No",119.9568,11.70321,-1.22646067551632,-0.86309889323168
"Yes",162.4833,4.548296,-0.236161748906636,-1.13367700667893
"No",139.965,12.75835,-0.760537098843143,-0.823196556093494
"Yes",174.9744,5.645298,0.0547138915099087,-1.09219157001151
"No",204.9634,10.07156,0.753056678010039,-0.924803167917051
"No",147.4601,13.02429,-0.586001468475437,-0.813139475953864
"Yes",222.6326,8.980916,1.16451282403785,-0.966048163449151
"No",169.9447,20.7012,-0.0624108780142402,-0.522820986464776
"Yes",114.9658,7.646165,-1.34268425240859,-1.01652457833015
"No",127.4738,2.531394,-1.05141506792282,-1.2099503955929
"No",169.9378,16.69091,-0.0625715557703125,-0.674478532953297
"No",142.4713,11.70988,-0.70217381477881,-0.862846653160494
"No",162.4653,6.864699,-0.236580908270303,-1.04607735786085
"Yes",252.6378,6.830372,1.86323285396528,-1.04737550552556
"No",175.0048,12.50785,0.0554218051018789,-0.832669740176285
"No",124.9607,15.58596,-1.10993670108009,-0.716264539948425
"Yes",245.1457,3.924965,1.68876708349152,-1.1572495787648
"No",117.4858,1.361282,-1.28400194149524,-1.25420064059682
"Yes",169.9447,14.09379,-0.0624108780142402,-0.772694085229135
"Yes",192.4404,12.00591,0.461438194054551,-0.851651656417865
"No",129.995,14.56715,-0.992704813051896,-0.754792981766341
"Yes",207.4754,7.232429,0.811552695872866,-1.03217087489572
"No",104.9629,2.110607,-1.5756180967876,-1.22586334054557
"No",207.4811,12.13947,0.811685429671361,-0.846600804257795
"No",137.4392,6.192078,-0.819354472218115,-1.07151393491056
"No",149.989,17.78769,-0.527111906543389,-0.633001491682546
"No",127.4738,21.47001,-1.05141506792282,-0.493746820178588
"Yes",197.484,6.209949,0.578886647753976,-1.07083810547845
"Yes",162.4827,8.514329,-0.236175720885426,-0.983693131679239
"No",112.4551,12.31648,-1.4011499976507,-0.839906799010311
"Yes",230.1344,9.742042,1.33920447483537,-0.937264583775706
"Yes",212.6415,1.20533,0.931853761908357,-1.26009829330771
"No",184.9939,2.719751,0.288034293968745,-1.20282727968758
"No",179.9656,5.446201,0.170942125728437,-1.09972084159367
"No",187.656,5.799375,0.350025635191927,-1.0863648243671
"Yes",210.1051,9.643609,0.872789550241448,-0.940987034589364
"No",139.9875,18.76373,-0.760013149638559,-0.596090487322598
"Yes",275.1198,18.4468,2.38676289918506,-0.60807586149968
"Yes",255.1417,9.213435,1.92154025011446,-0.957254968679705
"Yes",230.1344,8.081693,1.33920447483537,-1.00005417147502
"Yes",197.6288,3.657847,0.582258551968362,-1.16735120745073
"No",104.9643,14.6317,-1.57558549550376,-0.752351887824049
"No",214.9663,5.21614,0.98599052238905,-1.10842108192609
"No",194.9992,4.629362,0.521024026262912,-1.13061132547791
"Yes",120.0049,7.369734,-1.22534058855008,-1.02697839768819
"Yes",207.6094,7.626943,0.814673104469052,-1.01725149866723
"No",200.1323,23.49138,0.640556633465013,-0.417304464452318
"No",127.4601,5.733719,-1.05173409477183,-1.08884774402434
"No",172.4579,1.578151,-0.00388691619383548,-1.24599928347566
"No",114.9658,15.68627,-1.34268425240859,-0.712471106434075
"No",129.9598,15.37432,-0.993524502474178,-0.724268151442564
"Yes",129.9483,3.932102,-0.993792298734299,-1.15697967810692
"No",149.9621,5.018901,-0.527738316925758,-1.1158800893325
"No",194.9744,1.669639,0.520446517806304,-1.24253947243627
"No",147.4783,11.40214,-0.585577651785508,-0.874484488169029
"No",149.9621,33.19612,-0.527738316925758,-0.0502993207572209
"No",159.983,7.235576,-0.294385313183081,-1.03205186447533
"No",129.9621,15.49592,-0.993470943222154,-0.719669591823932
"Yes",169.9378,1.115115,-0.0625715557703125,-1.26350996317609
"No",124.9781,25.43027,-1.10953151369522,-0.343981263309476
"No",149.9621,5.911652,-0.527738316925758,-1.0821188335916
"Yes",159.9805,3.245848,-0.294443529761368,-1.18293181570992
"Yes",257.6513,8.839856,1.97998038006213,-0.971382643875173
"No",245.1457,11.94952,1.68876708349152,-0.853784162806801
"Yes",220.1615,7.032789,1.1069692293958,-1.03972068116434
"No",192.4705,20.80434,0.462139121657127,-0.518920530551407
"Yes",255.1198,27.47595,1.92103027288867,-0.266619573830501
"No",207.4673,18.85404,0.811364074159216,-0.592675224829517
"Yes",182.497,2.54657,0.229889904238772,-1.20937648325102
"No",149.9447,6.580765,-0.528143504310636,-1.05681491893615
"No",147.4738,11.72569,-0.585682441626424,-0.862248764775868
"Yes",212.6415,8.894523,0.931853761908357,-0.969315296353202
"Yes",240.1149,18.61815,1.57161669867293,-0.601595901050234
"No",222.6281,6.63265,1.16440803419694,-1.0548527785923
"No",162.4608,4.984488,-0.23668569811122,-1.11718148926799
"Yes",127.475,4.154665,-1.05138712396524,-1.14856299040625
"No",104.9643,5.65315,-1.57558549550376,-1.09189463012561
"No",92.45514,5.131207,-1.86688169248185,-1.11163300186103
"No",220.1323,11.25684,1.10628925976141,-0.879979313108069
"No",124.9607,7.33513,-1.10993670108009,-1.02828702069019
"Yes",129.9621,2.395742,-0.993470943222154,-1.21508036113062
"Yes",197.6288,2.586551,0.582258551968362,-1.20786451769088
"Yes",240.1149,7.27652,1.57161669867293,-1.03050348104585
"Yes",255.1665,1.743805,1.92211775857107,-1.23973472923993
"Yes",164.967,8.925564,-0.178324742710019,-0.96814141568608
"No",149.9778,1.923729,-0.527372716814115,-1.23293052495684
"No",130.0064,5.129202,-0.992439345454907,-1.1117088251508
"No",152.466,3.817742,-0.469430920776581,-1.16130444190615
"Yes",179.9794,3.367927,0.171263481240582,-1.17831514169937
"Yes",114.9838,9.031197,-1.34226509304492,-0.964146681737108
"Yes",242.6281,3.761516,1.63014066049333,-1.16343074629034
"Yes",162.4608,12.48694,-0.23668569811122,-0.833460495781758
"No",159.9794,13.99745,-0.294469145055814,-0.776337384848041
"No",127.525,1.14019,-1.0502227923995,-1.26256169934026
"No",149.9621,23.81965,-0.527738316925758,-0.404890244337118
"Yes",104.9629,1.31809,-1.5756180967876,-1.25583403687188
"No",115.0021,20.52789,-1.34183894769186,-0.529375068434391
"Yes",139.9861,7.244015,-0.7600457509224,-1.03173272595048
"Yes",182.4653,15.98922,0.229151718026092,-0.701014415344728
